"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"829.54708877716/36.342987565936",-0.0067148,-0.024671,0.0018583,0.0044045,-0.058611,-0.00043428,0.012107,-0.0090779,0.00033888,0.011701
"829.556559514874/32.9186828083236",-0.0092504,-0.018929,0.017182,0.014724,0.036166,0.04336,0.013616,0.02275,0.0046457,0.007084
"829.899168425613/72.0456104922334",-0.025543,0.0049389,-0.030498,-0.0078289,0.019861,-0.017592,-0.019646,0.005639,0.0028512,-0.015083
"830.567652024814/33.5406290658021",0.026032,-0.0035141,0.010687,0.0086252,0.031147,0.0047359,-0.026017,0.024842,-0.0073555,-0.00088753
"830.589271585532/56.6949565566063",0.012265,0.011073,-0.0072047,-0.037505,0.022301,0.036093,0.012858,-0.00090613,-0.041887,0.00055032
"830.698606482231/146.831002737442",-0.006161,-0.018084,0.0078749,-0.017704,0.012388,0.015555,0.019758,-0.066145,0.019791,-0.0002767
"831.573310989855/34.2129912260438",0.022934,0.018641,0.0037565,0.01795,0.010391,0.043081,-0.0017824,-0.0043557,-0.00026407,-0.0064823
"831.779149305302/67.6782902341369",0.0084504,-0.0097334,-0.016747,-0.0064035,-0.039422,-0.015879,-0.0077425,0.051048,0.034203,0.0081197
"832.448989025895/56.4279614790973",0.0071857,-0.02936,-0.023952,0.029152,-0.0054215,-0.033518,0.0094957,-0.015697,0.013313,-0.012932
"832.584338605321/34.5690092218511",0.012026,-0.0026303,-0.020666,0.029479,0.019747,-0.011045,-0.026772,-0.048675,-0.028358,-0.01766
"833.587886708118/34.3148433513192",0.0078286,-0.0079815,0.047016,0.0042251,-0.026215,-0.033747,-0.0090534,-0.0017678,-0.017893,0.0010457
"834.447522358684/56.0164418206395",0.010955,-0.01621,-0.038267,0.031178,0.0062902,0.010362,-0.011274,0.012449,-0.037205,-0.014819
"834.741923119497/66.3336352209",-0.014038,0.0072242,-0.02366,-0.02488,0.002652,0.00096387,0.052038,0.021838,-0.028893,-0.0014862
"835.055940417545/93.4121341281361",0.026904,0.0084829,0.009171,-0.0096344,0.014473,-0.02393,0.030093,-0.017513,0.0066445,-0.00016734
"835.74934679967/66.3545083349861",0.018484,0.0086423,0.028285,-0.010538,-0.012651,0.0012019,-0.0091068,0.039337,-0.042313,0.016696
"836.5961190655/51.9222831334699",0.0070798,0.0071815,0.0076668,-0.020618,-0.031311,-0.014989,-0.049356,-0.04,0.022461,0.011153
"836.790971066103/67.2184371827883",0.0050086,-0.00099642,-0.0049043,-0.0054427,-0.047239,0.041927,0.013174,0.011025,0.04387,0.005282
"837.294574872784/67.5946128444163",0.022896,-0.0012756,-0.022435,-0.00061685,-0.0050906,0.038323,0.035456,0.0025323,0.001766,0.00053302
"837.792134728506/67.3056308669118",0.0075815,-0.036342,-0.0011446,-0.018683,-0.011513,0.00012159,0.024606,0.035475,0.0024742,-0.001107
"838.63232895566/138.414428021097",-0.01504,-0.0019861,-0.001306,0.039469,-0.014923,0.028112,-0.026547,-0.030735,-0.030734,-0.015817
"838.642413871123/51.5071476770789",-0.019614,0.0021311,-0.042984,-0.018341,0.0073618,-0.013318,-0.021492,0.010738,0.013509,-0.011949
"840.342552985368/68.170989501953",-0.023594,-0.0012287,-0.040192,-0.02185,0.0004909,-0.0031891,0.00032721,0.013121,0.0035259,-0.0080724
"840.568157341689/30.644614201638",-0.010297,-0.036549,0.0052149,-0.0016944,-0.016892,0.0084871,0.016838,0.035741,-0.011646,0.0084835
"840.640462833162/55.7638641829469",-0.013059,-0.018535,-0.014125,-0.020393,0.029948,-0.0067692,-0.038894,-0.01508,0.035301,-0.0061373
"841.389459422369/67.7063602529492",0.017517,-0.024701,-0.015061,-0.0024554,-0.018393,-0.0007755,-0.039993,-0.0086031,0.028939,0.0027928
"841.563184198928/27.4752213029694",-0.021988,-0.026594,-0.022199,0.010794,-0.014838,0.0072142,-0.0052208,-0.020158,0.008306,0.0047858
"841.576250794816/31.0790614584078",-0.021516,-0.033598,0.0011578,-0.012186,-0.011092,-0.0013436,0.013156,-0.0022579,-0.0076549,-0.0049138
"842.573011610516/31.3512903589065",-0.025284,-0.012061,-0.017441,0.0071772,0.025941,-0.022624,0.024501,0.0023297,0.0048788,-0.0018478
"842.579576243741/28.8280411334884",-0.0046569,-0.0037888,0.00414,0.010817,0.004503,0.056497,-0.00017057,0.028316,-0.052931,-0.0036458
"842.63868261384/53.4695693827966",-0.0079701,-0.028389,-0.0019676,-0.018241,0.018177,0.014332,0.021001,-0.028907,-0.045875,0.0077801
"844.634533185599/53.823633066896",-0.022894,-0.011076,-0.021002,0.0048593,0.0021622,0.012424,0.010801,-0.047501,-0.018925,0.00030266
"845.844603726494/67.8556174005803",-0.0128,-0.0032659,-0.0159,-0.050337,0.035163,-0.00027103,-0.0012043,-0.020938,0.010379,-0.0056607
"846.630825560506/44.0577002218167",0.01983,-0.013827,-0.013252,-0.044343,-0.023164,-0.0077396,-0.012019,-0.011905,0.0037985,0.007233
"850.721238368989/64.537037489285",0.023061,-0.0012064,-0.038188,0.024696,0.0055311,0.010202,0.0056511,0.014287,0.0077161,0.003329
"850.77795886193/85.4800493401839",0.025701,-0.00506,-0.011181,0.0027508,0.00066019,0.0056804,-0.014126,0.0086229,-0.054689,-0.0028158
"852.812776032982/69.692247790277",0.024145,0.0037156,-0.040426,0.0057896,-0.01057,-0.0094312,-0.0040595,0.015216,0.0094889,0.0092157
"853.832788928589/68.1233960414573",0.024536,0.005598,-0.039747,0.010401,-0.0066934,-0.0013398,0.0032512,0.016163,0.008735,0.010973
"855.57647087831/51.7998680519114",-0.0025355,-0.0049343,-0.03263,-0.0021121,0.051303,0.00043121,0.033729,-0.01749,0.012825,0.016357
"857.355556196271/54.8708373109735",0.00099954,-0.018697,0.0072316,0.025897,-0.017286,-0.018197,-0.023759,0.052992,0.034643,-0.0023476
"857.87453581829/87.9826017507296",-0.00024691,-0.013008,0.030737,0.020725,-0.033344,-0.0022599,-0.04896,0.010713,-0.017567,-0.0067473
"858.461440544996/55.4487508513339",0.012401,-0.018361,-0.0063398,0.0015426,0.018475,-0.021423,0.01682,0.046079,-0.046201,0.0034905
"859.113376867756/61.8677986956996",0.012407,-0.0062976,0.023303,0.00047745,-0.03315,-0.021787,-0.015663,0.047502,0.029501,0.01444
"859.573104457722/54.058106169514",0.0052736,-0.012239,-0.020059,-0.024528,0.029411,0.027824,-0.040124,0.00037813,0.038693,-0.015164
"860.35815297753/67.7142139944029",-0.026449,0.011408,-0.0020749,-0.009412,0.019597,-0.0066823,0.0028337,0.032314,0.030097,-0.0021397
"860.364955932364/61.2259680542696",-0.021426,-0.0023816,-0.0012551,0.017794,-0.0019767,0.019613,-0.037953,-0.030396,-0.036295,-0.00091743
"860.459488719298/56.016508568049",-0.020867,0.012665,0.031882,-0.014224,0.035587,0.0012616,-0.0040098,-0.0086993,-0.0088928,-0.016848
"860.714104220808/228.495270525895",0.019226,0.011502,0.015687,0.0066438,-0.048607,-0.01481,0.0026377,0.003113,0.024682,0.010557
"863.563576663221/46.8466182829923",-0.018297,-0.02044,-0.04127,0.0098383,-0.0035241,-0.011107,-0.017881,-0.00099048,0.0085572,-0.0033234
"863.573753266579/42.9719121289637",0.0047997,-0.013191,-0.033605,0.0034122,0.052097,0.02551,-0.0017201,-0.00040226,-0.0014091,-0.010257
"863.798485060954/67.4303435404035",0.024926,-0.018132,0.0073371,-0.0036704,0.017235,0.03118,0.00084711,0.019954,0.017302,-0.0039428
"864.405147581526/56.1287954634942",0.0040867,-0.0038168,0.027615,0.012726,0.014694,-0.041258,-0.013319,0.049046,-0.029635,0.0036443
"866.492513892261/55.3447055152224",0.012088,-0.011173,0.0070701,0.026161,0.031648,-0.044333,-0.014727,-0.01275,-0.031497,-0.015071
"866.694657292891/66.0477551147384",0.022755,0.0084494,-0.043745,-0.00026457,0.0029138,-0.0012767,-0.0014011,0.01565,0.0094905,0.0025809
"866.787056789334/78.462377815893",0.032211,0.0015813,-0.016143,-0.013118,-0.0049729,0.0040789,0.00045783,0.0021314,0.0040831,0.005107
"867.56823366652/28.7827667495388",0.0012749,-0.019736,-0.0031822,-0.046127,0.016554,-0.015221,0.021417,0.040667,0.01762,0.0092916
"868.319644413116/67.9488391927158",-0.032668,-0.0054935,0.0094714,0.010413,0.0045206,-0.0064106,-0.0043167,-0.0084206,-0.0060968,0.014517
"868.491233773784/55.7263654324174",0.022369,-0.022212,0.0012059,-0.0037122,0.015401,-0.017148,0.027205,0.010466,0.033407,0.004304
"868.570361791715/28.5724218815532",-0.0062427,-0.038631,-0.016876,0.0054485,-0.0099121,-0.0057424,-0.020773,0.029961,0.0039975,-0.0097966
"868.786810223361/69.649276465671",0.026181,-0.0071026,0.02118,0.0033008,-0.027249,-0.02387,-0.016602,-0.0048309,-0.00096778,0.0098811
"869.319510666036/67.818068757964",-0.016722,-0.0123,-0.015667,-0.0049534,-0.010434,0.046342,-0.0095567,-0.0008639,0.045959,-0.0035925
"869.574095246884/28.4335490060786",-0.010398,-0.036572,-0.018065,0.024278,-0.010451,0.001859,-0.020858,0.010576,-0.0011199,0.0053017
"870.486671492644/55.17978065477",-0.0087989,-0.0050537,0.024609,0.02793,0.033247,0.041173,0.028705,-0.012419,-0.00076034,-0.01288
"871.877097587129/68.5893013767618",-0.016851,7.4349e-05,0.0030115,0.0047294,0.035085,0.011685,-0.023407,0.05356,-0.019215,-0.0040004
"874.335032948601/67.831262698821",-0.029653,-0.010035,0.0055984,-0.0081296,0.010232,0.0064406,0.014458,0.00023223,-0.03254,-0.00049909
"874.43558081385/56.0656702217507",0.01285,-0.030805,0.012824,-0.0053029,0.0063047,-0.029249,0.017638,0.032729,-0.01993,-0.011592
"874.751486965627/81.5328326462859",0.021031,-0.0087164,-0.035291,0.033344,0.0054298,0.013514,0.0052716,0.010372,0.0075667,-0.0035723
"876.803252186597/67.6233361570878",0.0041608,-0.013333,-0.0027208,0.041148,0.01502,-0.046027,-0.0031859,0.024079,0.031268,0.013828
"878.516297665202/55.4111621932113",-0.0070552,-0.019056,0.0034579,-0.040451,-0.021313,0.043391,-0.0219,-0.0034626,0.010165,0.00074292
"880.514693613896/54.1146366897754",-0.0093043,-0.0047611,-0.048556,0.036575,0.0022579,0.00021737,-0.002996,0.022281,0.0026358,-0.0043774
"882.319745705593/68.5987988032313",0.022158,0.01415,0.018915,0.0027372,0.0010902,-0.0098043,-0.016776,0.0098022,-0.053265,0.003829
"884.161762238532/68.0439302633017",-0.013487,-0.0064593,0.024033,-0.038625,0.023473,-0.0087342,-0.031648,-0.031426,0.0059793,-0.017169
"884.465198758741/54.6113623661777",0.0095487,-0.010993,-0.014494,0.038858,0.040792,-0.0096332,-0.036194,0.0046231,0.0062428,0.00097897
"884.585304421882/29.6782102979253",-0.024778,-0.023239,-0.010526,0.0085782,-0.026511,-0.0077519,-0.00058831,-0.017728,-0.0016308,-0.0040064
"884.595908024191/27.2954348095442",-0.013615,-0.039741,-0.0080789,-0.0021491,-0.014342,0.017004,-0.0066405,0.0068677,-0.0029632,0.0026133
"885.595781598298/28.0657970920053",-0.024082,-0.025123,-0.0034342,0.016439,-0.024069,0.010765,-0.011006,-0.0050124,-0.0089428,0.013676
"886.809968137326/69.3761694231749",0.033336,0.0044248,-0.0059231,-0.0113,0.0014727,0.001449,-0.0035888,0.002197,0.0020011,-0.008419
"890.446030677519/55.0146209866773",0.0010392,0.011696,0.0028308,-0.050752,-0.0098102,-0.010655,0.01109,-0.013362,0.055859,-0.0062649
"890.553125518456/29.8875680057311",-0.012605,-0.020365,-0.027169,0.016311,0.0044381,0.018415,-0.040886,0.027978,-0.018005,-0.013335
"890.856244083157/67.1810549137269",0.015986,0.017649,0.025982,0.012287,0.012538,0.014321,0.0042018,0.0085073,-0.056269,0.0038529
"892.263667064831/57.0915907150566",0.0012272,-0.015101,-0.037262,-0.011465,0.017804,-0.046062,0.012248,-0.021273,0.018257,-0.0014532
"892.704113757384/66.9996186502816",-0.0068383,0.0027614,-0.011738,-0.011953,-0.016915,-0.063227,0.0015897,-0.0070956,-0.040294,-0.00058175
"894.259058952354/58.5045561581379",0.0089965,-0.019056,-0.017914,0.02586,-0.026693,-0.032544,0.030374,0.014836,0.027734,-0.0037711
"897.399439071956/54.3616943101943",-0.0055173,-0.032085,0.014584,-0.043658,0.0057991,-0.00036073,0.012366,-0.0016188,-0.021223,-0.0004833
"897.435956381187/52.726921523756",0.0019966,-0.01152,-0.046075,-0.008079,0.022828,0.0030191,-0.029005,0.0074483,-0.037889,0.0026394
"897.887102484531/67.9585770593063",-0.029357,0.005558,0.017401,0.013413,0.0049851,0.011345,0.012701,-0.021509,-0.015176,-0.0099708
"899.394424769649/53.5563938072047",0.00065813,0.0018732,0.025549,-0.0062141,-0.03056,0.022466,0.048533,-0.010783,0.043489,0.0015754
"899.434326859864/52.8196708664325",-0.0079242,-0.014346,-0.033191,-0.001967,0.022848,0.032365,-0.0021693,0.0018013,-0.051598,0.0031363
"899.825329874034/95.9410449800609",-0.018164,-0.013624,0.0096409,0.028782,-0.02297,0.025259,0.039412,-0.011543,-0.0075413,0.0068422
"902.577336259308/43.8842531733938",-0.032882,0.0057184,0.0025329,-0.0056316,0.011106,0.0098988,0.0068902,0.0046533,-0.0020778,0.0016658
"903.429175477087/52.8001368299397",0.027569,-0.022993,0.0007056,-0.0098058,0.007659,0.0081702,-0.016218,-0.014299,0.00083354,-0.0039987
"904.584292011724/43.4057192362834",0.0020807,-0.0062188,0.036861,0.0078386,-0.042872,-0.036247,-0.018162,-0.0060949,-0.012236,0.0042646
"905.282786337216/67.2710850588273",0.019898,-0.01083,-0.033468,0.0052631,-0.038453,-0.013236,-0.00034486,0.007452,0.0081202,0.0080923
"905.425523621847/52.8794533914688",0.0048148,-0.029556,-0.00052526,-0.038113,-0.0030249,-0.03539,-0.0052565,-0.0034687,0.027791,0.001197
"905.779949527014/67.6949056318777",0.01504,-0.011249,0.027455,0.0013892,0.03915,0.0038411,0.031032,-0.031621,0.0005497,0.0027893
"905.871572861575/68.0125967805128",0.00057908,-0.0073233,-0.0016186,0.048301,0.04607,-0.016246,0.019383,-0.012442,0.0087027,-0.0074983
"907.160606349269/67.7891720889257",-0.027889,-0.0024331,0.0094385,0.0096038,-0.0074677,0.02223,-0.035162,0.0099616,-0.0089973,0.011773
"909.379090173689/56.9458167212987",-0.022237,0.01486,0.012896,-0.026846,0.027268,-0.0033097,-0.013063,-0.030977,-0.0042755,-0.011027
"911.594400973246/27.1968304784695",0.0099416,-0.025193,-0.0018738,-0.012819,0.023542,-0.017603,0.030658,0.044389,-0.019713,-0.0039241
"912.230395841112/58.6031701013462",0.0026964,-0.0042202,0.052621,0.013547,-0.021457,0.030457,-0.0044617,0.011822,0.0022991,0.0039785
"912.596442157585/28.1003000646656",-0.02037,-0.031245,-0.012787,-0.012616,-0.007202,-0.0066444,-0.014171,0.023499,-0.0074294,0.0033287
"913.599692367065/28.9825819406043",0.003281,-0.011992,0.0090424,-0.00022485,0.016487,-0.008862,0.012462,-0.002364,0.084195,-0.013541
"913.833224603842/68.1686503358933",-0.002521,-0.021365,-0.0089199,0.022371,0.03273,0.021181,-0.040914,0.029279,0.019335,-0.014004
"914.374702354484/68.5734826290719",-0.021876,0.0075039,-0.016239,-0.022488,-0.0295,0.022219,0.031818,0.0039371,0.0091491,0.0044182
"916.314472911026/67.3876701924958",0.015798,0.0056295,-0.041935,0.00010312,-0.019893,-0.0079014,-0.0062899,0.02121,-0.039814,-0.003609
"920.560839746517/51.122765175766",-0.015444,0.011596,0.0015859,0.012262,0.026523,0.026171,-0.037722,0.0069123,0.046665,0.0020491
"920.752386771523/79.0752034374747",0.0016196,-0.0071174,-0.0071046,0.04419,-0.03142,-0.016026,-0.044151,-0.012719,-0.02242,-0.0092398
"921.296055752747/68.7242211171125",0.028274,-0.0097788,0.01829,0.0061876,-0.028487,0.0048087,0.010405,-0.0068851,-0.0029317,-0.0073955
"922.07327445635/117.080490326831",0.024582,0.012446,0.032323,0.0041879,0.022415,0.015811,0.0058683,-0.0038154,-0.0059341,0.014168
"922.366222996516/54.5203372978298",0.016774,-0.025753,-0.0035772,-0.0023978,0.021929,-0.021807,0.0057313,0.041109,-0.022187,0.0036007
"923.302841718575/68.057638986508",0.012965,-0.031103,0.0041117,0.029103,0.0038215,0.034383,0.013518,-0.013431,-0.0019914,0.005855
"924.361638824701/54.4804708398912",-0.018032,-0.0083287,0.013641,-0.0097045,0.033744,-0.0074162,-0.046769,-0.024709,-0.0086877,-0.0010685
"925.769860691811/67.4831544242688",0.0081894,-0.01293,0.0086503,-0.054145,-0.015948,-0.021391,0.02378,0.0016288,0.026051,0.0065854
"926.503500093991/45.5112109773009",0.007193,-0.012788,0.01642,-0.0015831,0.056917,0.018737,-0.028601,-0.015124,-0.0012349,0.00096429
"928.345619102171/66.6780744015143",-0.022697,0.0082112,-0.017318,0.036505,-0.017737,0.0065532,0.012275,0.027921,-0.0066835,0.011483
"928.618806913368/27.9430164100175",-0.02912,0.017753,-0.0013287,0.00074725,0.0088755,-0.019836,0.017105,-0.0069755,-0.0014516,-0.005577
"929.62213391698/27.9969546888977",0.0065355,-0.015692,0.0081565,0.032975,0.0177,-0.018057,0.028313,-0.028104,-0.050513,0.0080457
"929.823557011882/68.0118090736502",-0.027572,0.0050614,-0.021071,-0.0044311,0.026769,0.017658,0.012422,0.006838,-0.0081457,0.0036733
"930.626858880342/28.2023666087638",-0.021248,-0.016077,0.033197,0.028871,0.0061266,0.0090084,0.0068705,0.012065,-0.010046,0.011378
"932.393121175615/55.8591880721953",0.016246,-0.02948,0.021387,0.021387,0.0032408,-0.0089479,-0.029364,-0.016045,-0.00090136,0.0081675
"933.758513340693/67.4274022515185",-0.01207,-0.0018267,-0.019799,-0.0096399,0.030738,0.031903,-0.0039191,0.054014,-0.01653,0.0051199
"936.802037394921/68.0019598882575",-0.024992,-0.0007569,-0.025195,-0.0025166,0.030838,0.024955,0.0061688,0.0064918,-0.010763,-0.00059973
"937.856923121111/67.7029950614986",-0.012277,0.013788,0.017821,0.030073,-0.025886,-0.009672,0.030622,-0.007287,0.046309,0.0094979
"942.514545817188/57.5831054855589",0.0032091,0.023703,0.022161,0.02894,-0.02196,0.025019,-0.0087082,-0.019438,-0.041317,-0.0074466
"944.291450738159/66.4722352036637",-0.0011623,-0.012213,0.022876,-0.021297,0.044618,-0.033516,-0.0088424,0.01213,0.033043,-0.010056
"947.825051259347/68.0418739162468",-0.015222,0.0010081,-0.047847,0.029758,0.0040731,-0.016244,-0.0041562,-0.0034057,0.0082831,-0.0036976
"948.73028861844/79.2620389815481",0.022345,-0.010283,0.0086355,0.0038569,-0.021725,0.03575,0.036882,-0.0086625,-0.0037382,-0.010923
"948.753802601662/82.3845982567178",0.029515,-0.014456,-0.013923,-0.0015836,0.01679,0.0048551,-0.018166,-0.0037455,0.0036953,-0.0047891
"950.308438738953/69.3151799506828",0.010919,0.016322,-0.014368,0.020453,-0.0092505,-0.026931,-0.024145,0.025424,-0.054437,-0.0096638
"950.749045469544/77.6102379406755",0.030625,-0.0088306,-0.01179,-0.0011676,0.01945,0.017197,-0.0047563,-0.0031238,0.0024808,0.0027703
"951.78010126224/66.7593114568026",-0.011922,0.011897,-0.040625,0.026004,-0.017555,-0.019147,-0.0045226,0.018684,0.030079,-0.010254
"952.150734158605/68.0276492850055",-0.020935,-0.0062033,-0.039858,0.023802,-0.0050891,-0.0066739,-0.01308,0.021422,0.0053156,-0.0065985
"952.485806191595/67.6982595522604",-0.0078488,-0.019919,0.0049246,-0.036,-0.024193,0.021832,-0.047122,-0.0047832,-0.0031581,-0.0068103
"952.509569451625/52.491269858788",0.0041923,0.010633,-0.0095291,-0.016515,0.0045095,-0.029529,-0.034265,0.055746,0.034639,-0.0019835
"954.742303405999/66.4611708147727",0.010371,-0.021455,0.00023942,-0.018857,-0.011697,0.037897,0.015076,-0.011662,-0.052637,-0.0080751
"955.61771080374/27.897035296602",-0.012352,-0.036261,0.0020348,0.032756,0.0065675,-0.0085819,0.01531,-0.0046207,0.0032327,-0.0012836
"956.621324459213/28.6725767472291",-0.008788,-0.016348,0.015955,0.034319,0.04482,0.016216,-0.0062932,-0.021156,0.017649,-0.002784
"958.155568375491/61.6246227903217",-0.0025633,-0.023703,-0.0066338,0.019895,-0.0099609,0.034447,0.020307,0.045151,0.031295,-0.0070881
"958.681804931974/237.852450590762",0.0029209,0.0089814,0.0316,0.031721,0.002169,-0.045259,-0.0351,-0.0032295,0.0044243,0.0047121
"958.83243561932/54.9695959722689",0.0021303,-0.0054583,-0.038136,-0.025549,-0.031797,-0.0075746,-0.0091392,0.0090245,-0.04849,-0.0092727
"959.765449063052/66.7583929508093",0.012903,0.0095098,0.0029512,0.028543,-0.011147,-0.016387,-0.0087391,0.060274,0.029916,0.0083291
"962.780819087017/68.9811121633199",0.016493,0.0077352,-0.047961,-0.023005,0.010301,-0.0031598,-0.0098058,0.010463,0.010399,-0.0031226
"963.282126715643/69.4559527860006",0.018624,-0.014708,-0.017782,-0.045738,-0.021984,0.0059974,2.7519e-05,-0.01302,0.0035721,-0.0086332
"964.21769999431/52.469495190071",0.030625,0.004309,0.017915,-0.019927,0.0079746,0.0012826,-0.0085987,-0.006839,-0.0023418,-0.00057476
"964.350138021969/56.6684800462269",0.021933,-0.032772,-0.001245,0.012473,-0.010871,0.0056994,-0.010294,-0.01267,0.0012159,-0.0022498
"965.786172190624/67.8554523952872",-0.011119,-0.0076377,0.048886,0.025977,-0.010297,0.013505,0.0022593,-0.025142,-0.0077122,-0.0092888
"968.340634006943/55.4837599578066",-2.41e-05,0.018607,-0.024167,0.010827,-0.047593,0.013255,-0.017913,0.035662,-0.007334,0.0088494
"970.714561676619/75.1794596019058",0.0028216,-0.0029234,-0.045087,-0.009764,0.024388,0.0024517,-0.026819,0.012125,-0.044461,-0.015602
"971.298878314009/67.3097406403449",-0.027248,-0.014534,0.01056,0.003941,0.013823,-0.015877,0.0083434,0.025565,-0.023329,0.016204
"972.640784878196/36.667203212028",0.0038698,-0.025618,0.013993,0.014123,0.0032136,0.011292,0.041738,-0.025363,-0.045864,-0.017746
