"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"135.045176480424/249.649386185466","6507584.333","7668515","7913579.333","8121180","10441424.67","10426492.33","3590967","18478609","8329521.667","12501964"
"135.581130567831/40.3999728279882","1001333.667","1454899.333","7458847.333","1970254.667","1265305","452726.6667","2798492","3893644","4625376","7119068.667"
"136.016628744225/152.30222763108","363159.6667","238914","465202","238022","311751.3333","527199.6667","390431","370830.6667","246604.6667","510493.5"
"136.040375656729/40.5981505743642","12126025.33","13248215","16562457","11627530.33","13134597.33","3078888","5152845","5078442.333","6044904","6902558.333"
"136.051804833064/24.9484740506703","7250774.333","6402344.667","9302304.333","8337026.667","12392846","4169222.333","4242512.667","5983647.667","6062416.667","7821163.667"
"136.910246024214/213.082805042737","632266","884447.3333","996822.3333","929719.3333","732274.6667","354575","764229.6667","1921650.667","2695223.333","1508551.667"
"136.947612294/22.4013878185387","776162","882303.3333","13433850","633301.3333","617144.3333","1256823.333","23393.25","3105767.333","6317026","5848.3125"
"137.795057963032/194.00730837279","509549","745326","845309","225350.6667","310504.6667","417130.3333","220962.6667","773097.6667","382028.6667","263046.6667"
"138.920991699134/30.4148703221268","1503166.333","1614805.667","1462.078125","1150431.333","1415057","1077693","23393.25","749322.3333","963138.5","2691672"
"138.944547662139/152.375111481109","747989","1462.078125","1462.078125","857348.5","691496","268204.5","297680.6667","413253","892085.5","493223"
"139.040155240171/158.397070491088","174281.3333","237967.3333","274768.6667","249585.6667","296021.5","144912.6667","379326.3333","514732","220863","514033"
"140.539314426311/140.900708528299","157294","952195","234249","551029.3333","56913.5","308924.3333","3099032.333","604880.3333","333877.3333","413599.3333"
"140.91936248393/129.384091486696","1119946.5","262203","1462.078125","1462.078125","691441.6667","466113.5","431978.5","693206","5848.3125","501112.5"
"140.975912312853/18.6841065396799","765303.3333","628460","765630","670298.3333","744919.3333","651547.3333","7875288","669606.6667","626034","659999.6667"
"140.986107139643/141.473943502699","2924.15625","1462.078125","1403394274","1375886884","1393110990","913882981.3","511378579.3","11696.625","1379153490","5848.3125"
"141.055804474552/136.397331102768","300949.6667","572524.6667","1462.078125","182773","536655.3333","897106","23393.25","455496.3333","5848.3125","203509.5"
"141.434999120222/149.753512174982","318507","994671","490012.6667","532284.3333","331742.6667","228384.6667","10643644.33","582461.6667","5848.3125","456658"
"141.447252788209/129.968876187116","2924.15625","1462.078125","500322","465833","641114.3333","46786.5","907938.3333","675182.6667","483229.3333","304426"
"141.466045057198/213.786118392605","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","755716.3333","11696.625","5848.3125","5848.3125"
"142.943613255268/29.0097436530102","2478030","3488255.333","5442203.333","2801005","3192754.667","1895522","4632141.5","3388283.333","6150184","7637409"
"143.071356398811/34.7076578839768","1587821.333","1720564.333","1184806","1873619.333","1182741.667","2465347.667","1612496.333","1246136","1254845","1148151"
"143.082645606107/37.630797263448","2379025.333","2833151","12141900.33","2865275.333","2145249.333","2186463","7301123.333","7923199.333","8130592.333","8587009"
"144.030288859287/19.8867151027818","396755.6667","1462.078125","60733.33333","1462.078125","342380","80041","96112","107033.6667","536530.6667","157798.6667"
"144.045455247018/256.317832721173","15095370.33","16467933","14627457.33","13135050.33","8702974.333","37135918.33","4173328.333","5282334.333","8718186.667","9011583"
"144.111116274154/83.7173240134979","437524.3333","468163.3333","457529.6667","460244","326779","629834.6667","993790.5","570345.6667","587333.6667","596031.3333"
"145.014286907413/34.161566459144","2615199.667","3514870.333","1684898","5356394.333","3348116.333","866097.3333","312104","1129578.667","930062.3333","467385.6667"
"145.038079056347/32.9704757957178","55358882.33","56126033","266174958.3","62818586","54085062","48863449.33","190439882","170135792.7","180920146.3","214368730.3"
"145.061938538179/40.6109314641282","9966892.333","9768476","12974365.33","9388381.333","13540284.33","3093129.667","3547583.333","4104709.333","4279323.333","4228673.333"
"145.070281232563/32.0747331337002","2924.15625","1462.078125","858674.6667","735955.6667","1070498.667","46786.5","1214147","2753299","3117800.667","3181817.333"
"145.098324386468/26.0758902824976","1417732","980122","2641224.667","1104075.667","1538972.667","728842.3333","504603","771567.6667","1206181.667","1822409.333"
"145.539793411148/35.2105986207732","5069403","5092358.667","30548352","5531341.667","4564131","3764360","16612712.67","20723545.33","23376332","21337553"
"145.978895294756/144.76340680051","527027.3333","405415.3333","149167.5","734743.6667","681568.5","46786.5","23393.25","11696.625","5848.3125","401340.3333"
"145.983583661746/155.110487335589","1062646.333","1288549","913516.6667","1278199.667","1146276","1059175.667","888972.3333","1159188.5","964213.3333","821733.6667"
"146.02473430921/33.11032136215","466255.3333","369568.3333","331112.6667","416825.6667","338184.6667","402857.6667","362729.6667","1261470","291937.6667","279027.6667"
"146.045959574292/24.3136554565097","74074078.33","69825090.33","115138434","75389074.67","88943868","25271081.67","46296081.67","40677991","42810513","51405764.33"
"146.961338867397/27.450648546406","2924.15625","2729957","2189011.5","1072641","2265170.5","1822931.5","1219858","1624561","5848.3125","5848.3125"
"147.029980206433/23.5025101778777","26348169.67","31681785","47445781.67","32874387.33","40278182.67","4877583","7473103.667","5380895.667","10557137","6986135.667"
"147.04933232986/21.0932258891877","2878167.667","2886917.333","3622878","3005664.333","3383710.667","685491.3333","1441732.5","1135713.5","1127734","1214279.5"
"147.4900917702/241.462229323504","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","296312","673217","5848.3125","5848.3125"
"148.636175113818/237.290625152968","2924.15625","1462.078125","1462.078125","780920","731.0390625","46786.5","23393.25","739287","5848.3125","5848.3125"
"148.640038350145/29.2671971119659","1487127","1462.078125","3090268","1462.078125","2271947","46786.5","23393.25","11696.625","1346342.5","5848.3125"
"148.766907144188/221.631641424952","280672.6667","1527575.667","158701.6667","165501.3333","144028.6667","119708.3333","115131.5","109303","109114.6667","155239"
"149.009162446888/32.0085024831085","1904542.667","417240.3333","1540743.667","1708006.667","704340.6667","327798.6667","1901737","5365907.667","2027295.333","4538387.333"
"149.009514274563/215.199787360024","668440","696364","285521","509211.6667","411132.6667","540837.6667","879666","362713","921800.3333","491560.3333"
"149.037490693162/19.8687161563208","903634","865896.6667","1462.078125","1519077.667","1693044.333","416081.5","23393.25","11696.625","5848.3125","5848.3125"
"149.055116851157/24.788629253015","23869146","20321700.33","30423854.33","25053083","35686831.33","11470828","16274623.67","17512403.67","20198292.67","23092815.33"
"150.059343620609/20.5197030271509","1409179.667","1229667.667","2721195.667","1468912.667","2039336.333","340224.3333","737287","913393.3333","1136620","4207293.333"
"151.005534664817/158.074792602052","4166324.333","1246384","440213.3333","293223","325064.3333","2846861.667","1366554.333","302408.6667","338519","71798"
"151.026235040855/25.241425607147","4899039.667","3857321.333","5276015","5072642.667","6550062.667","2468704.333","1745191","2983545","3368794.667","3354893"
"151.028698537662/45.092236950663","398264","1462.078125","1462.078125","1462.078125","251814","304684","23393.25","11696.625","5848.3125","5848.3125"
"151.040090459595/247.080154811154","107678352","13713594.33","90242095.67","41234490.67","4539722.667","120146211.3","32533918.67","30311503","25540141","24464725.67"
"151.043230518187/209.068538742316","2924.15625","174123.5","778932.6667","1009336.667","1468652","46786.5","259356","11696.625","1844900.333","594730.5"
"151.062625321855/23.7944727803093","36443733.67","31581406.33","54509578.67","40852052","46532076.67","15559383.67","31146152","26628046","30105970.67","38298054"
"152.986401332997/19.8157216500667","228068","380774","3155833","167856","1412267.333","262636.6667","1390312.5","737531","210001.3333","590695"
"153.046561875133/181.351049228521","221427.6667","417264.5","131049.5","1462.078125","731.0390625","268455.6667","928698.5","218690.6667","5848.3125","5848.3125"
"153.092171191565/63.8541321669063","225898.6667","157651.3333","277592.3333","368223.6667","268454.6667","308763.3333","362353","650749","294595.3333","740540.3333"
"153.981527428823/134.183640656268","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","1954621","11696.625","5848.3125","5848.3125"
"154.057695181518/24.6799238901969","27672081.33","23469959","27686764","27552400","39054805.67","13378633.33","15125112.33","17292434","19575664.33","19305171.67"
"154.06234157769/25.3780480945","12380577.67","11867568","17218719.33","12864096","18116643.67","6254833.333","9487571","7594649","9125435","10257480"
"154.487038698524/198.510121135521","350570.3333","597587","1462.078125","228958","731.0390625","263959","4462621.667","334276","5848.3125","5848.3125"
"154.86884376322/19.4452769418081","203947.3333","224500","1462.078125","440257","799313.6667","1682267.5","23393.25","11696.625","5848.3125","5848.3125"
"154.89861135818/28.8386921488894","703408","523626.6667","1462.078125","886984","607122","4120357","23393.25","11696.625","5848.3125","5848.3125"
"154.911804709464/145.601001005639","886120.6667","853121","435271.5","918935.5","1032282.333","753621.5","23393.25","721867.5","5848.3125","5848.3125"
"154.982691200385/131.904289477209","547270","716920.3333","1462.078125","842198.6667","1065873.667","965576","716488.3333","1201046","5848.3125","750161"
"155.082646233114/263.265113979217","468537.3333","1462.078125","891745.5","1462.078125","731.0390625","320218","23393.25","11696.625","143309","5848.3125"
"155.519194298809/189.288416719383","1159294.5","507339","1462.078125","241652.5","731.0390625","645801","6920561.333","413252","5848.3125","302477.5"
"155.865683795438/25.9796304682009","3562907.667","2215545.333","1866846.333","2154688","2612699","1408644","447061.5","1096438.333","894983","5833149"
"156.022759475255/23.8312106193057","655372.3333","649959.6667","37581929","321432.6667","499119","841451.3333","71326610","5859011.667","30741230.33","74381580.33"
"156.951692750525/147.559938062837","1138199","894806.6667","359644","582741.6667","1229933","607950","567363.3333","944568.3333","1294882.333","1096648.333"
"156.975460844213/32.6354155809508","577081.6667","95134.66667","185693.6667","264068","202523.3333","123564.3333","715584.6667","64243","107522.3333","5848.3125"
"157.011905223743/24.9994360876089","3647918.333","3966966.667","5176662.333","2126445.667","3546988.333","1615213","23022760.67","1112903","1983769.333","2007072.333"
"157.014236695684/120.336028196401","615821.3333","419669.6667","176483.6667","476360.3333","200519.3333","221178.3333","262277","243482.3333","365636","543853.3333"
"157.024808419526/21.4403789952792","246329.6667","8070","933415.6667","131077.3333","431276.3333","46786.5","1172007.5","271354.5","1468121","1560349.667"
"157.036756551135/24.5530588125494","8145921.333","11135622.67","7260264","9197661","9966473","1734331","1687066.333","2265644","2116176","5233861.333"
"157.050670576027/152.704252202222","756686.3333","643915.3333","895833.6667","1655524.667","1048626","1390503","964229.5","1757206.333","793837","800924.3333"
