"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"780.492956731845/217.836908051271",-0.010344,-0.01431,0.016559,-0.013189,0.00067977,0.050038,-0.00355,-0.017996,0.010089,-0.0029766
"780.744720963438/26.6105830218886",-0.0021657,-0.023453,0.029619,0.030522,0.010354,-0.0042789,-0.013095,-0.014402,-0.0051623,0.0094546
"781.47995087349/213.40088761053",0.011334,-0.012106,0.032275,-0.012993,-0.0041119,0.0016809,0.017461,-0.040336,0.0034393,-0.0009951
"781.485809118102/217.764938856418",-0.0044428,-0.031677,-0.021888,-0.0056746,-0.013686,-0.0086895,0.015674,-0.024374,0.0065061,0.0012561
"781.497355426211/225.260444446355",0.027931,0.0022866,0.010015,-0.0016541,-0.021899,-0.023957,0.01273,-0.025315,-0.0053993,0.004207
"782.474646809363/253.356750613225",-0.0033681,-0.00087992,-0.024266,-0.026908,0.010645,0.012874,0.01191,0.038566,-0.034742,-0.0057827
"782.477539473976/243.619937936335",0.011556,0.015133,0.018578,0.018032,0.032068,0.024182,0.0070389,0.028219,-0.011465,-0.00017348
"782.483295374905/232.557562095731",0.011456,0.0027623,0.0083046,-0.016386,0.016318,0.04505,0.026765,0.01631,-0.019315,0.0018037
"782.492282387697/218.179345885102",-0.009539,-0.019023,0.011113,-0.014922,0.02849,0.016443,0.017798,-0.028868,0.029499,0.0041483
"782.724375908236/32.325805455615",-0.0303,0.0071682,-0.0035447,-0.025967,0.0099429,0.0069142,0.018269,0.015008,-0.0015676,0.0010405
"783.491873336574/213.74234167259",0.010921,-0.01178,0.013802,0.023398,-0.0021284,-0.037559,0.033072,-0.01154,0.012673,0.0069706
"785.476091123982/179.655271715521",0.0087615,0.01023,-0.023704,0.0065882,0.024597,-0.010502,-0.034513,0.01649,-0.030518,-0.009888
"786.478616523824/179.550786028349",0.016343,0.0016177,-0.019751,0.023332,0.014714,-0.0404,-0.0010939,0.0088484,-0.020694,0.0062084
"786.691589871658/25.4153808045182",0.0075039,-0.0094887,-0.034131,0.0057094,-0.0075231,0.001402,-0.018845,0.031924,0.030061,-0.002501
"787.426399593026/214.52947298794",0.019629,-0.0065981,0.010215,-0.003768,0.0085599,-0.013363,0.033836,-0.035686,-0.025221,-0.0012154
"788.542528893805/248.982759414559",-0.011595,-0.017425,-0.013812,0.0071197,0.0032691,-0.025864,-0.032759,-0.015658,0.034222,-0.0059679
"788.545450786218/225.404270948937",-0.012007,-0.017391,-0.016498,0.0049047,-0.00042183,-0.024896,-0.032099,-0.027504,0.024333,-0.0086914
"788.580922808485/230.346721417876",-0.021655,-0.012499,-0.0077132,0.0044449,-0.015457,0.0088295,-0.040213,-0.0075322,-0.024205,0.0026015
"788.774288810182/25.6966949557351",0.018004,0.0051343,0.029371,-0.018581,-0.0036357,0.031484,0.016171,0.01359,0.0012229,0.00692
"790.557819327618/194.517193748341",0.0034828,-0.0039048,-0.011156,0.050807,-0.012159,-0.0026559,-0.027125,0.0092698,-0.020634,0.0011869
"790.733848640787/30.0074076934392",-0.023511,-0.021678,-0.0035885,0.0072501,0.0084543,0.01111,-0.012157,0.030547,0.022089,-0.0057058
"791.737263100722/31.1436301807328",-0.010326,-0.024745,0.019768,0.011066,0.020183,-0.024487,-0.02286,-0.010292,-0.012177,0.0062053
"792.329469059488/32.6051937574152",-0.029298,0.0046855,-0.0019099,-0.030775,0.011934,0.011107,0.013273,0.013973,0.0067518,0.010273
"792.494073620743/211.085608074487",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.0025917
"792.679802939978/26.9874741029592",0.014442,-0.0016698,0.029093,0.03619,-0.0091467,-0.00070053,-0.022943,-0.016228,-0.0017629,-0.0020698
"793.488969604397/210.406630041344",-0.029745,-0.013569,0.013088,-0.0083926,-0.012709,-0.0045545,0.019149,-0.018352,-0.0014853,-0.0048929
"793.497986092207/213.712978294264",-0.029577,-0.02259,0.0073728,-0.0027927,-0.01556,-0.0028464,0.004205,-0.0084085,-0.0016392,-0.0078524
"793.506863242848/220.873621165114",-0.012204,-0.0060065,0.020518,0.0010735,-0.043301,-0.019011,-0.0009129,-0.030312,0.005458,0.0066788
"793.506872408304/220.978804415192",-0.010408,-0.006577,0.018134,0.001368,-0.045494,-0.019584,-0.0015323,-0.030984,0.0062881,-0.0018907
"793.56999011137/278.940914108902",0.0024738,0.013432,0.015482,-0.048624,-0.0018106,-0.006469,0.018945,-0.0069371,0.025564,0.009207
"793.758971226964/33.2762503263397",-0.028373,0.0030844,-0.0083251,0.016218,0.016847,-0.012571,0.014201,0.01593,0.028073,0.004181
"794.5036837722/213.9814791071",-0.026993,-0.019253,-0.0032724,-0.019354,-0.010102,0.022188,-0.007687,-0.012502,-0.0048536,-0.0048403
"795.475218039711/213.467285378023",0.027399,0.026121,-0.0083213,0.0028869,0.0068662,0.0098221,0.0074044,-0.0070725,0.0071524,-0.0047762
"795.505323810134/210.884107546691",-0.01229,-0.010788,-0.01968,-0.0359,-0.0022148,0.037524,0.00058873,-0.00096243,-0.012525,-0.0062273
"795.511312102941/218.402985025473",0.01771,0.015621,-0.022201,-0.034028,-0.008001,0.014902,-0.0043532,0.017174,-0.014239,0.0040899
"796.213370358358/179.987753502112",0.021661,-0.0008631,0.0033169,0.003284,-0.029286,-0.022412,0.025695,0.020517,-0.025494,-0.001801
"796.514893871754/229.260872627492",-0.00070342,0.03766,-0.0043986,0.018543,-0.0016769,0.011058,0.01477,0.0091169,0.013378,0.0075701
"796.762208916449/32.4460401279411",-0.031461,0.00073043,0.0038081,-0.0036025,-0.01582,-0.029978,-0.0030087,0.0059222,-0.0094173,0.0069978
"797.517287465284/229.755174457645",-0.0085567,-0.0041676,0.015695,0.015664,-0.017556,0.0094926,0.042323,0.011669,-0.038182,0.0050894
"798.806244938992/25.5213731224008",-0.030637,0.0036686,-0.0061585,-0.012356,-0.020512,-0.0098218,0.021915,0.015675,-0.001364,-0.004217
"799.533823385856/212.820839176935",-0.0062269,-0.006449,-0.0096251,0.03344,-0.023723,-0.037527,0.02671,0.0047367,-0.0069682,-0.0036741
"799.764460413599/31.851854978358",0.0086188,-0.0079712,-0.0042909,-0.0179,0.032937,-0.016444,-0.014799,0.049639,-0.0068466,-0.00016486
"800.54803170146/263.117898633045",-0.024012,-0.0052738,0.0015172,0.003347,0.00014639,-0.017988,-0.028196,-0.022641,0.036068,-0.0010297
"800.581423863515/260.428100200818",-0.02209,-0.016593,-0.0064559,0.0076142,0.0032244,0.012722,-0.018135,0.036033,0.026692,-0.00030607
"801.549032393135/245.650218884881",-0.0041813,-0.016531,0.0080747,0.0062255,-0.010265,-0.024617,-0.0039672,-0.01536,0.058177,0.006133
"801.585450974144/254.849893988698",-0.019211,-0.031067,0.0079816,0.0030849,0.023605,0.00099869,0.013821,-0.00098641,-0.0029644,0.00252
"801.61286510192/245.066822592083",0.019933,-0.020882,-0.031793,0.00133,0.0070895,-0.012726,0.008788,-0.0010758,0.0059948,-0.0086257
"802.563836568871/260.06871615407",-0.0067203,-0.016593,-0.017742,0.035877,0.0060781,0.016085,-0.0047295,0.022964,-0.034077,0.0058392
"804.789775568426/27.1078388391063",0.0022082,-0.030869,0.01511,-0.0065743,-0.011614,0.018355,0.0031052,0.031242,0.021461,0.0059486
"805.776975859779/22.1499248143917",0.029993,-0.013967,0.0096057,0.0067962,-0.024209,-0.016733,0.0013384,0.0038528,0.00067281,0.0019066
"808.506233330603/248.607427208094",0.0064453,0.032405,-0.012698,-0.007573,-0.014455,0.010097,0.031487,-0.00096205,0.0090053,-0.0074134
"808.515436177013/255.409118098651",-0.011282,0.011883,-0.009573,-0.017673,-0.0029053,0.027825,0.044956,0.019966,0.006478,-0.0055732
"808.521616959611/241.544628174693",-0.013503,0.018608,0.0002079,-0.020503,0.0023765,0.019926,0.033716,0.0081025,-0.035022,0.0067657
"808.694426877588/27.8029608245672",-0.018741,-0.019762,0.010813,-0.014016,-0.02469,-0.0087481,-0.027502,0.018031,-0.016396,0.0015432
"809.509763067913/242.663070924063",0.016875,-0.018353,0.0096029,-0.014569,-0.010833,0.028478,-0.027637,0.01866,-0.020326,-0.0084926
"809.52211850152/245.633048795152",0.005092,-0.0073836,-0.0062318,-0.0011768,0.0021037,0.012713,0.0038666,0.053405,-0.046685,0.0024816
"810.757066194252/19.8651039861348",0.014418,-0.0016719,0.029088,0.036108,-0.0090864,-0.00092714,-0.023145,-0.016243,-0.0018453,-0.0053711
"811.544093787589/250.528582291083",0.003564,0.016627,0.038036,0.0032377,0.01758,-0.015301,0.021478,-0.0093792,0.0064576,-0.00038746
"812.578123280973/263.066615086669",-0.0041856,-0.015661,-0.017487,0.01819,0.021002,0.033856,0.018504,0.02882,-0.016785,0.013291
"813.474039479873/215.119609024175",0.0079431,-0.0015757,0.0034189,-0.0062793,0.014335,0.00090582,0.031585,-0.049956,-0.035056,-0.0075074
"814.480530427012/214.388542488291",0.016405,-0.016752,0.014723,-0.021287,-0.0025789,0.0097766,0.0030052,-0.048548,-0.0055499,0.00025998
"814.552345060635/216.227341717363",-0.013811,-0.0098401,0.031622,-0.0083903,-0.0033888,0.0013417,-0.021202,-0.0017162,0.040682,0.0086021
"814.562982530563/224.547541587371",-0.024124,0.0068414,0.032077,-0.0025763,0.0050702,-0.013471,-0.015868,-0.0086211,0.013301,-0.001026
"814.636498035452/26.1178587227679",0.0041973,-0.033977,-0.0054233,0.0093834,0.021126,-0.026733,-0.010765,-0.0085207,-0.0054312,-0.0030935
"814.780045244298/25.9667183614633",-0.031579,0.0051502,-0.0082544,-0.010934,-0.019327,-0.0090884,0.021507,0.007696,-0.0007595,-0.0067845
"816.536698735528/219.976737145489",-0.017856,-0.010476,0.009493,0.010463,0.0073055,-0.024261,-0.038794,-0.0038498,0.030172,0.0021798
"816.724702889767/24.9734510001836",-0.0095252,-0.025229,0.012465,-0.016089,-0.019381,0.011228,0.036077,0.014355,0.0063243,0.00036117
"817.536347095319/235.963349320744",-0.011297,-0.013492,0.01068,0.015183,0.005058,-0.018917,-0.049924,0.015226,0.0080815,-0.008337
"818.5600637402/226.5895485414",-0.020144,-0.014396,-0.031413,0.014383,0.00036829,0.0082165,-0.0037245,0.024612,-0.011872,-0.004722
"818.578788507677/254.807910966851",-0.012357,-0.015507,-0.023744,0.035573,0.0016925,0.015599,0.015022,0.019201,-0.016166,0.01193
"818.742213894433/30.4225973386816",-0.028776,0.0013929,-0.0079448,0.01513,0.016556,-0.011579,0.013094,0.014923,0.02997,0.0084333
"819.560399409731/208.130549654909",-0.021191,-0.018469,-0.028319,-0.00051819,-0.0056892,0.0087729,-0.0099117,-0.002132,0.026767,-0.0051406
"820.764180829854/31.4018581883128",-0.025469,-3.6849e-05,0.0032723,-0.0065846,-0.0022816,-0.02079,0.025779,0.028818,0.026849,-0.0060985
"823.493940075839/210.46419796586",0.018531,0.010369,0.0092867,0.020664,0.019255,-0.027182,-0.0045412,-0.037553,0.014917,0.001081
"823.497108741527/210.526094894259",0.011868,-0.016222,0.0012543,0.0092428,-0.012825,-0.032791,0.025342,-0.040138,0.0072909,-0.0040276
"823.506622735944/217.549003632473",-0.026678,-0.023587,0.014722,-0.0032261,-0.012357,0.00086304,0.0074158,-0.016278,0.0049312,0.010345
"823.516161264375/213.114714288342",-0.014499,-0.022736,0.0039868,-0.015108,0.0023577,-0.021432,-0.031698,-0.03038,0.0033726,0.010594
"823.519363092198/214.227958304514",-0.015138,-0.013339,-0.020868,-0.020919,0.030719,0.0037992,-0.011993,-0.0087966,0.032162,-0.0038851
"824.50326418098/213.310342289857",-0.029527,-0.014852,0.019666,0.002832,-0.013415,0.0037563,0.012201,-0.010762,0.0052462,0.0041053
"824.515983212648/217.497492784437",-0.028832,-0.017244,0.0095273,-0.017109,-0.015568,0.0030655,0.0011047,-0.020891,0.0022109,-0.0049265
"824.544629784771/250.915235361154",-0.0091057,-0.013083,0.0042659,0.01362,0.022605,-0.025643,0.0019832,-0.0065976,0.054107,0.00026873
"824.554113831663/239.125853391473",-0.024853,-0.006156,-0.016565,0.016309,0.017772,0.0062518,-0.0064367,-0.0047776,0.039276,-0.0068099
"824.579466388808/252.290443995496",-0.023676,-0.022599,-0.002985,0.0071373,0.0094753,0.010722,-0.010873,0.029267,0.021033,-0.0042704
"824.668441115757/25.964900608696",-0.021917,-0.017376,-0.0012769,-0.02211,-0.029877,0.012396,-0.0022533,0.022786,-0.012557,0.0052192
"824.932349542076/35.6800448839606",0.030422,-0.00018784,0.024393,0.017513,0.0022001,0.0078247,-0.0076119,0.0045761,-0.00037204,0.0056298
"825.501705841412/217.886081843508",-0.0014181,-0.015569,0.027884,0.0086264,0.0040555,-0.015031,0.015743,-0.0096231,0.048267,0.0032976
"825.514407012846/213.288453802371",-0.017865,-0.027622,0.0038987,-0.017246,-0.01783,0.001338,0.010931,-0.030393,0.0045589,-0.0055923
"825.520818653373/210.507737667031",-0.011509,-0.011696,0.016177,0.02543,-0.0010251,0.017112,0.03325,-0.034779,-0.012995,0.0023434
"825.549441032019/231.541273741309",-0.00066487,-0.0039505,0.0027866,0.0097168,0.023625,-0.016028,0.026674,0.01133,0.058028,-0.0026354
"826.517913076069/217.312114477231",-0.0072737,-0.00024696,-0.02025,-0.014313,-0.0085196,0.038267,0.041481,0.0010373,0.0026393,-0.0087032
"826.552862561964/238.430588908606",-0.018149,0.00019612,-0.0099892,0.016275,-0.004378,-0.026884,-0.043123,-0.011532,0.01604,0.004104
"826.562507928227/244.248314677718",-0.024827,-0.013859,0.0023422,0.008103,0.0031995,-0.019477,-0.033495,-0.022089,0.0068551,-0.0024485
"827.401811710613/192.274604225458",0.021789,0.0076967,-0.017862,0.015556,0.011807,0.029546,0.017542,-0.0070992,-0.027321,-0.009355
"827.564665606906/240.085992006552",-0.022493,-0.0062465,-0.010545,-0.010559,0.0088416,-0.025585,-0.039264,-0.012648,0.0022159,0.00032905
"827.599725675457/259.83841890506",-0.022799,-0.025687,-0.0027722,-0.0022078,0.0050563,0.01345,0.0067446,-0.019222,-0.02835,0.002633
"827.980096133152/148.091587089243",-0.018982,0.0067666,0.0061508,-0.025787,0.01748,0.00047284,0.013533,0.042413,0.02409,0.0061455
"828.577662270522/257.508119997234",0.002362,-0.011933,-0.012868,0.037663,0.023744,-0.0086917,0.021845,0.0085471,-0.035962,-0.0029985
"828.73814362648/23.1961518686951",-0.019871,-0.011236,0.0060651,-0.031737,-0.022266,-0.0063396,0.024604,-0.025747,-0.0034539,-0.005287
"829.574862778418/261.287873084233",0.0028588,-0.0014257,-0.019715,0.042164,0.0068555,0.020865,0.0015162,0.018638,-0.035669,-0.0021526
"830.58586967826/265.400383562926",0.00085535,-0.0021905,-0.04078,-0.031855,0.0074569,-0.01103,-0.011539,0.0059262,0.0022806,-0.016594
"830.755611919235/26.030893738612",-0.0042466,0.011012,-0.045686,0.0087555,-0.011552,-0.00876,0.0038957,-0.0032016,0.0074912,-0.0058788
"831.453305526608/213.79190366433",0.022798,-0.0022998,0.020773,-0.00027429,0.028357,-0.019697,0.026751,-0.0054457,0.0061042,0.0024029
"832.264600992374/75.3248527516151",-0.025511,0.0106,0.0057627,-0.0015484,-0.015994,-0.040429,-0.0028297,-0.0011534,-0.011454,-0.0046701
"832.570657325805/248.338528835446",-0.022851,-0.018978,-0.0051965,0.007491,0.0056026,0.012063,-0.015535,0.033752,0.024759,0.0038839
"833.519293262273/237.332865267511",0.023439,0.022656,2.8356e-05,-0.015022,-0.014924,0.0029712,0.0080177,-0.026431,-0.021031,-0.00019707
"833.609769489633/220.699437508938",0.02453,0.022706,-0.0076147,-0.010936,-0.025958,0.0020057,0.0080282,-0.01291,-0.013191,-0.0024786
"837.511653251978/210.288927158518",0.019459,-0.026627,-0.018018,0.016855,0.01539,0.0060615,0.017745,0.0023845,-0.0043988,-0.0038792
"837.521387126784/210.248985315954",-0.03052,-0.018882,0.0095605,-0.0068207,-0.015921,0.0032313,-0.00051001,-0.013788,0.00021332,0.0013832
"837.547432731328/243.261381615568",0.026363,0.016791,0.0037578,-0.0054664,-0.010469,-0.0048286,0.0078092,-0.031626,-0.025691,0.00056855
"837.762059734989/30.865358703512",-0.029312,-0.0042593,-0.016796,0.015919,0.0011352,0.010309,-4.486e-05,0.021585,-0.023813,0.00026469
"838.51750151808/217.976124084552",0.0027924,-0.015988,0.029928,-0.01334,0.002389,0.01892,0.036344,-0.015602,0.011534,-0.0028758
"838.527269590018/210.243676924638",-0.026809,-0.022041,0.0027685,-0.012093,-0.016998,0.013132,-0.0040302,-0.019969,0.0015687,-0.0032604
"838.605503967212/238.300376825364",0.0028461,-0.016736,-0.023736,0.0044778,0.012338,0.034404,0.017646,0.029587,-0.020063,0.0024975
"838.644659911706/27.8536079749702",0.012332,-0.031904,0.020941,0.014617,-0.0024177,-0.019984,-0.0035117,-0.0030022,-0.0050146,0.0039003
"839.52843121196/213.848171318682",-0.00037748,-0.034292,0.0077203,-0.001981,-0.011986,0.030015,-0.0085787,-0.019201,0.0012978,0.0025392
"839.567667032614/243.137515223443",-0.010381,-0.0095023,-0.0086051,-0.03617,0.00756,-0.014625,-0.023658,-0.02795,0.032976,-0.0012464
"840.00508076698/18.9463558868158",0.022899,-0.015819,-0.032908,0.00083096,0.0032864,-0.012821,0.0065381,-0.00091299,0.0064379,0.00092146
"840.574096445997/245.352787771842",-0.023526,-0.0075093,-0.0006624,0.0043339,-0.0050634,-0.014937,-0.044873,-0.015449,0.0097243,-0.0027787
"840.586952275496/251.380162215657",-0.019119,-0.0087692,-0.012103,0.020925,0.015197,-0.00073676,-0.038292,-0.023836,0.015548,0.0012363
"840.724415705271/32.2087880119032",0.014163,-0.0024106,0.028847,0.0065051,-0.033484,0.017383,0.025289,0.010855,0.0055411,-0.0022319
"841.31671395708/33.1347424345629",-0.029961,0.0094191,0.0079675,-0.024148,0.013653,-0.012971,-0.013342,0.0075488,-0.0086811,0.00044713
"841.572474587842/246.598748942126",-0.015726,-0.019359,-0.018764,0.019811,0.0041533,-0.014554,-0.027419,0.0052599,-0.02954,0.0029957
"841.578887062387/237.193569924714",-0.011423,-0.017663,-0.011235,0.039754,-0.0026696,-0.0034703,-0.028051,0.008627,-0.023661,0.0053065
"841.588671949005/241.202162929289",-0.018046,-0.017169,-0.013732,0.0050154,-0.0027014,-0.018166,-0.034954,-0.023813,0.019854,0.0048625
"842.556021470867/241.808104247008",-0.018269,-0.0178,0.0042715,0.013273,0.0059547,-0.0061628,-0.039208,0.026022,0.017126,0.0088472
"842.598678307801/236.478105247857",-0.016206,-0.0070928,-0.01902,0.0053353,0.0027128,0.039472,0.029505,0.020379,-0.0015361,-0.0019115
"844.515158484681/219.514075709445",0.0042949,-0.017101,0.031651,0.004901,-0.021951,0.015415,0.031279,0.011488,0.0033198,0.0071809
"844.605813943544/252.804971982473",-0.010554,-0.022707,-0.028065,-0.030938,-0.0018167,0.011495,-0.0087579,-0.0095671,-0.010429,-0.0074666
"845.751434035684/33.0098657319269",-0.015343,-0.010362,0.0096871,0.024214,-0.0027739,0.020527,0.0086803,-0.0070516,0.051744,0.013046
"847.533217478468/234.368191736153",-0.012931,-0.00084753,0.0045848,-0.025652,0.042394,0.018689,-0.0012166,-0.0093556,0.032198,-0.0083586
"848.673320824978/29.6519933261965",0.0056723,0.027155,0.029581,0.0013408,-0.0031523,-0.0058196,-0.0077667,0.021613,0.025287,0.0040984
"850.544603911061/228.946740812503",0.014661,-0.0020848,0.027897,0.015293,-0.02998,0.022684,0.023492,0.0058602,0.0073612,0.0088885
"850.550944269135/252.940861056105",-0.012684,-0.008196,0.023814,0.008252,0.019767,-0.03681,-0.023103,-0.017379,0.011305,-0.010379
"850.56096529671/250.214735172847",-0.019935,-0.010583,0.019147,0.0077967,0.01512,-0.03608,-0.0093398,-0.00245,0.026095,-0.0048035
"850.570714947615/244.087040586455",-0.017783,0.0027893,0.020798,0.022671,0.015822,-0.024092,-0.01489,-0.026132,0.024416,-0.0011272
"851.563678999209/242.506992946708",-0.018027,-0.0028996,0.022999,-0.00037503,0.0067628,-0.015843,-0.025785,-0.011201,0.042302,-0.0044246
"851.573524548755/249.920122409398",-0.012515,-0.01271,0.015752,-0.0015056,0.01359,-0.034289,-0.01515,-0.01299,0.041598,0.015741
"851.573566225898/251.570842323269",-0.007599,-0.01165,0.020733,0.0010669,0.018061,-0.029397,-0.010363,-0.006741,0.04797,0.010343
"851.717062058097/31.5243263436095",0.005884,-0.0014092,0.018567,0.011827,0.0029461,-0.034277,-0.045351,-0.01295,-0.013461,0.0032513
"852.544741539448/192.577005760947",-0.013132,-0.024931,-0.031974,0.0018997,-0.0076631,0.01536,-0.013554,0.0087514,-0.0020359,0.0057795
"852.611670269248/236.758311573692",-0.0099615,-0.0082307,-0.033674,-0.00077474,0.027051,0.018983,-0.002103,0.024217,-0.020292,0.00044757
"852.755323301866/28.0541119078742",-0.019177,-0.0087516,0.0012458,0.020392,0.029982,-0.013403,0.029566,0.016791,-0.022447,0.006111
"853.570971734894/256.256423569214",-0.015179,-0.019568,-0.01422,0.0051967,-0.0026451,-0.019767,-0.035652,-0.028212,0.0092707,-0.00095467
"853.581250992142/245.879945162451",-0.0070952,-0.027175,-0.001009,-0.01646,-0.00083103,-0.0085094,-0.041354,0.010099,-0.019612,0.006593
"853.587996813344/239.079465885652",-0.013025,-0.013215,-0.015644,-0.0091421,0.012344,-0.0063974,-0.043839,-0.029175,0.01317,0.0049877
"853.738457369242/33.8084405223459",-0.030741,-0.0072028,-0.014177,-0.0048461,-0.0095134,0.011424,-0.0068421,-0.02029,0.021585,0.00027755
"855.495226826752/222.243466887529",0.022107,0.014082,-0.034955,-0.0033055,0.0050627,-0.00066848,0.010325,-0.011253,0.00060989,-0.011927
