massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2014	362.2383153	31.65687191	0.16178	-1.5415	
row2015	1143.210629	57.34264032	0.16204	-1.5404	
row2016	516.7711637	48.51715557	0.16206	-1.5403	
row2017	205.6326299	145.3809086	0.16209	1.5401	
row2018	120.1269251	241.874153	0.16236	1.539	
row2019	111.536754	187.0568424	0.16266	1.5378	
row2020	183.4869403	137.9429122	0.1627	1.5376	
row2021	830.0532611	60.62280631	0.16289	-1.5368	
row2022	821.5986466	40.98519967	0.16296	1.5365	
row2023	336.3260822	27.22077099	0.16313	1.5358	
row2024	928.3456191	66.6780744	0.16315	1.5357	
row2025	227.9482641	139.8171856	0.16318	-1.5356	
row2026	314.9080708	137.781128	0.16323	1.5354	
row2027	458.9563394	58.82465125	0.16346	-1.5345	
row2028	568.790259	150.9592387	0.16392	-1.5326	
row2029	1018.105688	51.13589084	0.16423	-1.5313	
row2030	249.4558838	139.913023	0.16435	-1.5308	
row2031	1272.023041	66.77874723	0.16461	-1.5297	
row2032	222.9521483	116.5007294	0.16468	-1.5295	
row2033	852.5753595	41.44521941	0.16473	-1.5292	
row2034	998.2958549	52.07633068	0.16482	-1.5289	
row2035	399.6698925	25.34239967	0.16499	1.5282	
row2036	163.0794491	72.13569558	0.16515	1.5275	
row2037	516.9762234	261.2145049	0.16517	-1.5274	
row2038	1109.742567	68.20130594	0.16536	-1.5267	
row2039	374.7957611	60.45293682	0.1655	-1.5261	
row2040	201.1477929	54.08890343	0.16562	-1.5256	
row2041	896.4771904	42.51074561	0.16596	1.5242	
row2042	774.351801	70.34518466	0.166	-1.524	
row2043	1102.23092	56.09891813	0.16616	-1.5234	
row2044	965.3030399	55.79039243	0.16619	-1.5233	
row2045	909.3790902	56.94581672	0.16628	1.5229	
row2046	428.8473021	68.53191612	0.16633	-1.5227	
row2047	946.408968	54.93835189	0.167	-1.52	
row2048	632.9277596	62.69859399	0.16725	1.519	
row2049	315.1801312	28.93514258	0.16741	-1.5183	
row2050	678.4994582	55.69648037	0.16749	-1.518	
row2051	256.9967555	72.95150855	0.16774	1.517	
row2052	1206.759042	68.30726596	0.16775	-1.517	
row2053	283.9932983	117.2220282	0.16787	-1.5165	
row2054	143.9880833	75.86959928	0.16803	-1.5158	
row2055	506.6999886	63.84988657	0.16845	-1.5141	
row2056	1156.779404	68.07839464	0.16852	1.5139	
row2057	1023.734807	67.38804245	0.16874	-1.513	
row2058	484.6101832	55.06373921	0.16909	-1.5116	
row2059	272.9552127	57.98761294	0.16909	-1.5116	
row2060	479.3165077	28.63357969	0.16914	-1.5114	
row2061	394.347153	222.1454684	0.16924	1.511	
row2062	402.3120624	28.68164263	0.16938	-1.5104	
row2063	246.1448766	56.71008199	0.16983	1.5086	
row2064	219.9690821	116.8505925	0.16988	-1.5084	
row2065	418.7991337	57.16920156	0.17059	-1.5056	
row2066	752.9277645	53.54310331	0.1708	1.5048	
row2067	116.0527249	201.8287377	0.17088	-1.5044	
row2068	799.5411823	31.68647661	0.17093	-1.5042	
row2069	180.1019644	243.0783238	0.17108	-1.5036	
row2070	99.05661212	240.6709504	0.17114	-1.5034	
row2071	602.9347944	68.18025865	0.17121	1.5031	
row2072	806.6503374	66.67922041	0.17128	-1.5029	
row2073	628.8008854	58.32750079	0.17129	-1.5028	
row2074	148.4391001	150.3349674	0.17148	1.5021	
row2075	288.1789105	43.18122794	0.17154	-1.5018	
row2076	161.4789266	137.852851	0.17157	1.5017	
row2077	329.9456449	140.7778616	0.17178	-1.5009	
row2078	265.2981884	116.6079264	0.17181	-1.5008	
row2079	1201.773505	67.95925631	0.17219	1.4993	
row2080	706.9742864	106.2565606	0.17232	-1.4987	
row2081	199.9705488	129.2126205	0.17233	1.4987	
row2082	500.8284323	28.56104261	0.17246	-1.4982	
row2083	208.1331384	19.72783995	0.17258	-1.4977	
row2084	554.9732318	64.78717896	0.17286	-1.4966	
row2085	1189.425802	68.2975982	0.17288	-1.4966	
row2086	313.0225928	290.186446	0.17295	-1.4963	
row2087	181.5282482	268.2452647	0.173	-1.4961	
row2088	997.8010534	227.9421638	0.17318	-1.4954	
row2089	636.7783853	72.35712314	0.17321	-1.4953	
row2090	775.1301075	62.0003717	0.17338	-1.4946	
row2091	423.7675119	29.81842822	0.17342	-1.4944	
row2092	175.1190099	90.50753542	0.17349	1.4942	
row2093	660.4278542	59.66446829	0.1736	-1.4937	
row2094	429.0224123	160.737516	0.17366	-1.4935	
row2095	318.8604938	138.1048928	0.17375	1.4931	
row2096	590.0420098	60.51971428	0.17378	-1.493	
row2097	392.8747477	136.4137011	0.17395	1.4923	
row2098	210.5822128	104.4610528	0.17459	1.4899	
row2099	438.3484005	23.31690021	0.17485	-1.4888	
row2100	237.6555408	80.87577463	0.17517	-1.4876	
row2101	764.5202976	30.66766796	0.1754	1.4867	
row2102	775.4486383	43.22333145	0.17566	-1.4857	
row2103	247.9611644	163.1822012	0.17599	-1.4844	
row2104	176.1159844	86.58886974	0.17629	1.4833	
row2105	174.1601729	70.83191294	0.17646	1.4826	
row2106	491.8260827	54.29995682	0.17657	1.4822	
row2107	1090.767344	68.77673306	0.17662	-1.482	
row2108	113.1153892	260.7390562	0.17684	-1.4812	
row2109	934.3904974	55.73786273	0.17694	-1.4808	
row2110	539.3670688	32.53904131	0.177	-1.4805	
row2111	307.2360254	138.6511807	0.17704	1.4804	
row2112	550.6896061	57.28203349	0.17717	-1.4799	
row2113	651.0461565	59.345335	0.17718	-1.4798	
row2114	492.8798007	56.71813484	0.17741	-1.479	
row2115	316.2232158	39.61530383	0.17751	1.4786	
row2116	322.9436187	145.3005953	0.17753	-1.4785	
row2117	175.0762209	86.03980359	0.17756	1.4784	
row2118	879.6880343	147.3481907	0.17767	-1.478	
row2119	1046.719443	92.10271066	0.1778	-1.4775	
row2120	577.4148721	27.18166434	0.17829	-1.4756	
row2121	371.2277447	252.0812552	0.1784	-1.4752	
row2122	671.4240379	31.10554363	0.1785	-1.4748	
row2123	149.0961123	253.333887	0.17866	-1.4742	
row2124	346.0094866	147.5608779	0.17871	-1.474	
row2125	250.0768707	65.68567332	0.17929	1.4718	
row2126	720.176636	60.89977166	0.17933	-1.4716	
row2127	928.7668339	74.94497543	0.17936	-1.4715	
row2128	1050.496506	50.99540481	0.17941	-1.4713	
row2129	331.892075	135.6427299	0.17946	1.4711	
row2130	627.919516	32.10636374	0.17951	1.471	
row2131	176.1222832	86.01369446	0.17955	1.4708	
row2132	1271.810192	225.8198994	0.17959	-1.4706	
row2133	426.0048884	61.36670681	0.17973	-1.4701	
row2134	345.8921808	145.7143118	0.18025	-1.4681	
row2135	252.9881161	62.86117215	0.18037	1.4677	
row2136	112.0868761	87.2224913	0.18041	1.4675	
row2137	660.2909989	26.08541149	0.18055	1.467	
row2138	129.1386	158.6698712	0.18055	-1.467	
row2139	382.7170019	63.28867876	0.18069	-1.4665	
row2140	292.4048796	136.232256	0.18095	1.4655	
row2141	408.788407	54.44792254	0.18118	-1.4646	
row2142	677.8570086	67.66893308	0.1812	-1.4646	
row2143	878.2159508	83.65832061	0.18126	-1.4643	
row2144	897.3994391	54.36169431	0.18133	-1.4641	
row2145	920.5608397	51.12276518	0.18144	1.4636	
row2146	146.9576475	138.8534669	0.18149	-1.4635	
row2147	342.7760907	56.97783667	0.18157	1.4632	
row2148	752.7809054	89.8117321	0.18177	-1.4624	
row2149	358.0099157	273.3607479	0.18222	-1.4607	
row2150	914.3747024	68.57348263	0.18236	1.4602	
row2151	806.8965123	67.8705458	0.18248	1.4598	
row2152	222.9397478	36.39291916	0.18254	-1.4595	
row2153	788.1429601	60.58476607	0.18256	-1.4595	
row2154	219.6482589	142.2262162	0.18281	1.4585	
row2155	604.7326747	138.4614636	0.18294	-1.458	
row2156	983.8029668	67.52371144	0.18305	-1.4576	
row2157	528.755471	50.49046574	0.18322	-1.457	
row2158	235.0123027	285.5544481	0.18351	1.4559	
row2159	130.1330283	28.87295216	0.18363	1.4555	
row2160	170.0618645	100.6917831	0.18382	-1.4548	
row2161	778.543825	34.70186574	0.18406	1.4539	
row2162	288.0038268	170.7518507	0.18407	-1.4538	
row2163	510.8393463	64.16903499	0.18428	-1.4531	
row2164	626.3977738	40.54381231	0.18445	-1.4524	
row2165	133.976234	132.0595201	0.18453	1.4521	
row2166	346.0315763	238.6028219	0.18458	-1.4519	
row2167	414.3576919	27.70457868	0.18465	-1.4517	
row2168	704.9154803	66.12325272	0.18497	1.4505	
row2169	287.9178193	146.0087053	0.18501	-1.4504	
row2170	714.5715495	53.93807089	0.18505	-1.4502	
row2171	777.2334757	25.85422288	0.18545	-1.4487	
row2172	607.2889561	114.1818875	0.18574	-1.4477	
row2173	264.977364	113.2199668	0.18608	-1.4464	
row2174	434.9936331	70.17215178	0.18615	1.4462	
row2175	217.1045751	242.8923872	0.18626	-1.4458	
row2176	474.9583909	70.17914047	0.18636	-1.4454	
row2177	552.9647124	271.6501051	0.18641	-1.4452	
row2178	373.8843451	45.4627895	0.18651	-1.4448	
row2179	228.2687203	25.79005801	0.1866	-1.4445	
row2180	230.9507193	46.8141485	0.18666	-1.4443	
row2181	643.4036883	38.19754555	0.18669	-1.4442	
row2182	285.2785409	112.8839602	0.18681	-1.4437	
row2183	146.028452	139.9601566	0.18717	-1.4424	
row2184	391.4306214	116.2571748	0.1874	-1.4416	
row2185	1243.751815	68.00244648	0.18742	1.4415	
row2186	340.232889	27.50694769	0.18756	-1.441	
row2187	607.7429552	54.81556098	0.1877	-1.4405	
row2188	335.8401888	55.75310009	0.1879	-1.4397	
row2189	429.8025079	32.21255042	0.18811	-1.439	
row2190	324.7083429	62.13284666	0.1882	-1.4386	
row2191	924.5052773	42.12274419	0.18849	1.4376	
row2192	781.8452569	54.94390779	0.18853	1.4374	
row2193	570.8472556	60.76150129	0.18869	-1.4369	
row2194	256.8112553	63.97144426	0.18958	1.4336	
row2195	240.8560057	81.93629788	0.18993	-1.4324	
row2196	1007.518192	47.5850758	0.19003	-1.432	
row2197	135.1209258	95.28335172	0.19025	-1.4312	
row2198	830.567652	33.54062907	0.19042	-1.4306	
row2199	183.1016408	110.1053703	0.19043	-1.4306	
row2200	279.1917516	74.99552345	0.1906	-1.4299	
row2201	714.0285538	53.7349683	0.19064	1.4298	
row2202	698.3767103	70.00887674	0.19087	-1.429	
row2203	638.30862	26.62179537	0.19089	1.4289	
row2204	324.4521036	116.4450179	0.19098	-1.4286	
row2205	788.3269721	68.39047507	0.19113	-1.428	
row2206	170.0812089	258.9215607	0.19117	1.4279	
row2207	98.97807915	223.4180741	0.19138	-1.4271	
row2208	360.1804045	108.0801938	0.19148	1.4268	
row2209	360.9789155	62.726861	0.19186	-1.4254	
row2210	456.8022192	27.37678053	0.19254	-1.423	
row2211	649.2730117	40.95783345	0.19259	-1.4228	
row2212	441.9911841	271.6207263	0.19278	-1.4221	
row2213	111.5367547	138.0241506	0.19285	1.4219	
row2214	654.6270666	55.97716665	0.1931	-1.421	
row2215	277.1623034	274.680094	0.19313	1.4209	
row2216	483.9580399	238.8807577	0.19345	-1.4197	
row2217	432.3722474	139.5449583	0.19354	-1.4194	
row2218	330.9887237	139.7042324	0.19364	-1.4191	
row2219	1224.766937	67.96713472	0.19372	1.4188	
row2220	694.8806321	61.91618978	0.19389	1.4182	
row2221	510.8128925	71.9396734	0.19393	-1.4181	
row2222	110.9753707	274.580389	0.19469	1.4154	
row2223	740.5223027	29.61197867	0.19517	-1.4137	
row2224	195.968229	142.7069918	0.19522	-1.4135	
row2225	656.9638729	114.8128368	0.19551	-1.4125	
row2226	467.9966999	63.5708911	0.19559	-1.4122	
row2227	728.5581234	30.94218209	0.19563	1.4121	
row2228	653.870396	46.71135194	0.19568	-1.4119	
row2229	294.8985639	139.5069087	0.19572	-1.4117	
row2230	716.7419418	64.96768525	0.19578	-1.4115	
row2231	381.2973803	219.9345777	0.19607	1.4105	
row2232	524.827783	37.95871494	0.19641	-1.4093	
row2233	182.9903954	278.4227491	0.19654	1.4088	
row2234	153.5417476	277.6186684	0.19702	1.4072	
row2235	884.4934964	58.62962638	0.19726	-1.4063	
row2236	263.0872894	168.9193801	0.19729	-1.4062	
row2237	135.1209273	240.7696573	0.19729	-1.4062	
row2238	263.1423742	37.55378438	0.19737	1.406	
row2239	379.1993097	137.7170154	0.19744	1.4057	
row2240	162.0757053	63.69230523	0.1979	1.4041	
row2241	283.8937988	142.8826838	0.19801	-1.4037	
row2242	746.7945044	64.20901227	0.19824	1.4029	
row2243	97.77756695	226.6458354	0.19835	-1.4025	
row2244	692.4659268	28.79208191	0.19867	-1.4014	
row2245	766.6862852	54.23570124	0.19867	1.4014	
row2246	150.1318161	239.1858503	0.19894	1.4005	
row2247	137.798683	257.3316719	0.19894	-1.4005	
row2248	294.8879397	21.22124451	0.19911	-1.3999	
row2249	438.7205323	55.67517622	0.19943	-1.3988	
row2250	685.8268509	70.63419349	0.19981	-1.3975	
row2251	496.9067721	59.82268922	0.19988	-1.3972	
row2252	834.7419231	66.33363522	0.20003	1.3967	
row2253	562.8254834	61.90145189	0.20003	-1.3967	
row2254	630.9848091	63.67553027	0.20006	-1.3966	
row2255	381.9374427	62.07621701	0.20022	1.3961	
row2256	182.9083406	75.34790766	0.20069	-1.3945	
row2257	356.2792882	27.66050759	0.2007	1.3944	
row2258	432.280564	32.42918158	0.2009	-1.3937	
row2259	470.9916344	64.24264237	0.20115	1.3928	
row2260	203.1026994	222.2871966	0.2012	-1.3927	
row2261	189.0870272	129.5142565	0.20132	-1.3923	
row2262	245.1941601	26.71506812	0.20146	1.3918	
row2263	98.00920621	132.3449885	0.20175	1.3908	
row2264	729.9322525	54.00114294	0.20217	1.3894	
row2265	110.0233035	113.3343616	0.20254	-1.3881	
row2266	196.915872	55.6618327	0.20261	-1.3878	
row2267	547.0110579	64.73185498	0.20261	1.3878	
row2268	111.0552669	263.9957614	0.20277	-1.3873	
row2269	175.0315089	290.683254	0.20279	-1.3873	
row2270	327.2893436	26.58546172	0.20328	1.3856	
row2271	828.6848202	59.57727259	0.20332	-1.3854	
row2272	386.9357547	61.45446761	0.20343	1.3851	
row2273	1272.053524	56.31347955	0.20344	-1.385	
row2274	202.2142838	113.9157823	0.20348	-1.3849	
row2275	203.1390475	44.4459625	0.20361	1.3845	
row2276	260.6479624	112.7797796	0.20384	-1.3837	
row2277	481.262203	36.48796949	0.204	-1.3831	
row2278	245.945085	74.67000875	0.20432	-1.382	
row2279	150.1125766	240.6337323	0.20454	1.3813	
row2280	488.8289745	60.05086224	0.20456	1.3812	
row2281	146.1369558	42.04198193	0.20467	-1.3808	
row2282	624.5905353	29.4734378	0.20474	1.3806	
row2283	763.7322424	55.99173226	0.2048	1.3804	
row2284	852.812776	69.69224779	0.2048	-1.3804	
row2285	137.0458635	189.3165448	0.20513	1.3793	
row2286	175.0589042	80.17867821	0.2053	-1.3787	
row2287	219.9230952	59.20101759	0.20546	-1.3782	
row2288	291.180275	27.12659112	0.2055	-1.3781	
row2289	422.7461056	57.62806178	0.20606	-1.3762	
row2290	136.9606363	276.2663704	0.20629	-1.3754	
row2291	264.9504774	41.78111713	0.20666	1.3742	
row2292	703.2058082	29.1144363	0.20674	-1.3739	
row2293	512.9712516	65.43057404	0.20696	-1.3731	
row2294	715.6518971	49.16982111	0.207	-1.373	
row2295	878.5162977	55.41116219	0.20704	-1.3729	
row2296	724.8805099	73.9430489	0.20707	1.3728	
row2297	832.5843386	34.56900922	0.20709	-1.3727	
row2298	265.1118349	59.38927938	0.2071	1.3727	
row2299	242.9447124	137.089301	0.20718	1.3724	
row2300	871.8770976	68.58930138	0.20728	1.3721	
row2301	387.9779642	72.77934062	0.20732	-1.372	
row2302	118.4761828	200.3210491	0.20732	1.3719	
row2303	158.0764678	53.50945909	0.20752	1.3713	
row2304	1004.760553	69.07605055	0.20753	-1.3712	
row2305	277.1608662	129.4378031	0.20778	1.3704	
row2306	341.2327253	133.3482877	0.20782	1.3703	
row2307	379.9091129	53.61861518	0.20799	1.3697	
row2308	122.9957872	123.5136189	0.20838	-1.3684	
row2309	248.975929	59.58886742	0.2084	-1.3683	
row2310	202.9973901	151.3530099	0.20845	-1.3682	
row2311	503.8180538	37.66933223	0.20848	-1.3681	
row2312	1138.691357	79.14458575	0.20859	-1.3677	
row2313	365.9964528	79.65000305	0.20868	-1.3674	
row2314	606.7432233	59.19064216	0.20868	1.3674	
row2315	758.9178999	54.79962757	0.2088	1.367	
row2316	386.8397926	60.74133777	0.20886	1.3668	
row2317	107.0654365	50.41741845	0.20894	1.3665	
row2318	468.801948	49.14201622	0.20896	-1.3665	
row2319	937.5218164	43.0196291	0.20896	-1.3665	
row2320	810.5999407	34.74983648	0.20897	-1.3664	
row2321	100.0935761	232.9861727	0.20898	1.3664	
row2322	125.0072683	127.6120442	0.20902	1.3663	
row2323	517.3642881	35.4556648	0.20914	-1.3659	
row2324	437.0149364	242.9176714	0.20935	-1.3652	
row2325	241.9738029	288.635855	0.20941	-1.365	
row2326	244.1655589	80.96457289	0.2095	-1.3647	
row2327	172.1695847	241.8404883	0.20957	-1.3644	
row2328	385.3788782	26.76183086	0.20977	-1.3638	
row2329	283.8193497	52.78019525	0.2099	-1.3634	
row2330	764.3500034	51.59435676	0.21012	-1.3626	
row2331	714.6715235	54.94932202	0.21014	1.3625	
row2332	890.5531255	29.88756801	0.21015	-1.3625	
row2333	453.266026	42.09706452	0.21019	-1.3624	
row2334	224.9842826	61.28776145	0.21034	1.3619	
row2335	267.1340227	41.0999711	0.21035	1.3619	
row2336	432.3680121	26.39834346	0.21045	1.3615	
row2337	661.9152201	132.2991131	0.21053	-1.3613	
row2338	263.6843648	35.43628022	0.21067	1.3608	
row2339	328.9363337	72.5198498	0.21071	1.3607	
row2340	362.0496198	239.4187981	0.21086	-1.3602	
row2341	421.9213463	61.46220113	0.21105	-1.3595	
row2342	442.2197394	82.81827563	0.21137	-1.3585	
row2343	278.1832759	200.7151527	0.21142	1.3583	
row2344	755.5236274	27.57124124	0.21143	1.3583	
row2345	860.7141042	228.4952705	0.2116	-1.3578	
row2346	245.9153183	132.9892025	0.21172	-1.3573	
row2347	580.8182128	68.21949251	0.21179	-1.3571	
row2348	810.5284274	42.49142779	0.21189	1.3568	
row2349	356.9053155	26.14318928	0.2119	-1.3568	
row2350	426.2278201	44.11757702	0.21191	-1.3567	
row2351	459.2896148	38.06955656	0.21192	-1.3567	
row2352	362.0111257	290.9057107	0.21211	-1.3561	
row2353	260.1606393	49.50189681	0.21237	1.3552	
row2354	100.5304284	269.1714651	0.21278	1.3539	
row2355	718.6205025	57.47840083	0.21295	-1.3533	
row2356	614.9821309	178.5457471	0.21308	-1.3529	
row2357	128.9175188	263.5699101	0.21322	-1.3524	
row2358	267.7845148	24.15495778	0.21341	1.3518	
row2359	718.0186403	53.60934164	0.21342	1.3518	
row2360	114.2177424	40.71165666	0.21376	-1.3507	
row2361	942.871603	67.77897399	0.2141	1.3496	
row2362	195.0316021	133.693828	0.21413	1.3495	
row2363	398.6910258	58.95163076	0.21418	-1.3493	
row2364	605.8997771	26.90189427	0.21437	1.3487	
row2365	310.8602934	39.80693074	0.21442	-1.3485	
row2366	299.9370323	115.0898362	0.21478	-1.3474	
row2367	152.4736285	138.4974956	0.21507	1.3464	
row2368	223.1693559	22.07606366	0.21514	-1.3462	
row2369	240.9498634	94.71425722	0.21539	1.3454	
row2370	668.7706149	250.0488125	0.21543	1.3453	
row2371	628.6820847	55.41860182	0.21551	-1.345	
row2372	211.8773371	103.7352761	0.21557	1.3448	
row2373	615.8139478	66.25721069	0.21591	-1.3437	
row2374	694.4677908	28.21709358	0.21612	-1.343	
row2375	170.0124959	133.9013193	0.21614	1.3429	
row2376	90.28960984	274.5122641	0.21641	1.3421	
row2377	850.7212384	64.53703749	0.21641	-1.3421	
row2378	95.02400822	80.60296447	0.21645	1.342	
row2379	905.7799495	67.69490563	0.21655	-1.3416	
row2380	510.7917969	64.92206088	0.21671	-1.3411	
row2381	149.0233773	20.22024491	0.21682	-1.3408	
row2382	203.052713	42.42906918	0.2171	1.3399	
row2383	120.0525155	51.64728157	0.2172	1.3395	
row2384	316.8981299	124.8289672	0.21767	-1.338	
row2385	628.0166559	239.2743806	0.21771	1.3379	
row2386	578.9148282	61.1129854	0.21797	-1.3371	
row2387	123.4835569	131.1179829	0.21802	1.3369	
row2388	199.1805896	267.6445722	0.2181	-1.3367	
row2389	880.9637183	61.86963163	0.21841	1.3357	
row2390	768.5543285	33.65164012	0.21851	-1.3353	
row2391	272.8078576	63.88611503	0.21907	-1.3335	
row2392	205.0601999	56.46881655	0.21913	1.3334	
row2393	458.7875473	44.11723042	0.21913	-1.3333	
row2394	430.8526221	127.5234908	0.21929	-1.3328	
row2395	191.1026063	258.4963638	0.21944	-1.3324	
row2396	237.9798515	56.37265563	0.2196	-1.3319	
row2397	122.6662201	112.4428367	0.22021	-1.3299	
row2398	149.4693381	158.1710739	0.22023	1.3298	
row2399	963.3420839	57.66165031	0.22023	1.3298	
row2400	907.1606063	67.78917209	0.22044	1.3292	
row2401	444.5040456	27.03098138	0.22045	-1.3292	
row2402	460.8680563	20.62241685	0.22057	1.3288	
row2403	333.1828132	41.2471207	0.22083	-1.328	
row2404	1078.6492	233.2408559	0.2212	1.3268	
row2405	90.52061917	136.4696372	0.22121	1.3267	
row2406	936.8020374	68.00195989	0.22157	1.3256	
row2407	1062.68551	238.9208661	0.22163	1.3254	
row2408	912.5964422	28.10030006	0.22171	-1.3252	
row2409	727.8249613	67.90518688	0.22195	-1.3244	
row2410	144.004335	104.9602982	0.22223	1.3235	
row2411	712.3444633	53.188585	0.22229	-1.3233	
row2412	606.2721041	140.3969668	0.22232	1.3233	
row2413	459.3068058	158.0829711	0.22236	1.3231	
row2414	468.004679	206.9449087	0.22261	-1.3223	
row2415	528.80937	137.9827896	0.22296	1.3212	
row2416	333.949793	72.67864389	0.22314	-1.3207	
row2417	276.6591121	25.92055404	0.22317	1.3206	
row2418	245.8967305	51.94753918	0.22324	-1.3203	
row2419	284.1702149	245.987543	0.22326	1.3203	
